topic_id,bias_id,topic,title,source,bias,desc.
27,3,Abortion - moderate,North Korea Test-Fires Another Ballistic Missile Hours After U.S. Offers To Restart Dialog,Forbes,moderate,"North Korea test-fired a ballistic missile into the sea on Tuesday, according to the South Korean and Japanese militaries, signaling a continuation of its..."
27,3,Abortion - moderate,North Korea and South Korea Test Missiles,AllSides Headline Roundup,moderate,"On Wednesday, North Korea and South Korea tested ballistic missiles in an apparent display of military might that may exacerbate tensions between the rival..."
27,3,Abortion - moderate,A New Tunnel Is Spotted At A Chinese Nuclear Test Site,NPR (Online News),moderate,China appears to be expanding its sprawling nuclear weapons testing complex in the nation's western desert. Satellite imagery shared exclusively with NPR shows...
28,3,Africa - moderate,Republicans Hope to Reenergize Tea Party in Spending Fight,Wall Street Journal (News),moderate,Sen. Todd Young warned the few dozen conservatives gathered this month in the basement of a sushi restaurant that their activism could be the only thing to...
28,3,Africa - moderate,The Tea Partier's Quandary: What To Make Of Trump's Rise?,NPR (Online News),moderate,Donald Trump and Ted Cruz have spent most of the presidential race avoiding direct confrontations with each other. But the men are in first and second place in...
28,3,Africa - moderate,Meet The Tea Party's New Favorite Candidate,NPR (Online News),moderate,"Conservatives have found their candidate for one of 2016's most important Senate races: Florida Congressman Ron DeSantis.

Soon after he launched his bid..."
28,3,Africa - moderate,First Three GOP Presidential Candidates Share Tea-Party Roots,Wall Street Journal (News),moderate,"The first three Republicans to join the 2016 presidential campaign—Sens. Ted Cruz, Rand Paul and Marco Rubio, who announces his candidacy Monday—have one big..."
28,3,Africa - moderate,Rep. James Lankford Defeats Tea Party-Backed Candidate in GOP Primary for Oklahoma’s Open Senate Seat,David Williamson,moderate,"U.S. Rep. James Lankford has won the Republican nomination for Oklahoma’s open U.S. Senate seat.
By capturing more than 50 percent of the vote Tuesday in the..."
29,3,Agriculture - moderate,8 lingering questions about the new Covid pills from Merck and Pfizer,STAT,moderate,The past two months have brought extremely good news in the fight against Covid-19. Two different oral treatments have proved effective at both preventing...
29,3,Agriculture - moderate,"Dr. Fauci troubled by political divide over Covid science, says it’s hampered pandemic response",CNBC,moderate,Chief White House medical advisor Dr. Anthony Fauci said in a new interview that there is a “very disconcerting” politically partisan divide over science in...
29,3,Agriculture - moderate,Should an 11-Year-Old Wait to Get the Bigger Covid-19 Vaccine Dose?,Wall Street Journal (News),moderate,"When Rachel Adams-Kaplan heard that the Covid-19 vaccines would soon be available for her children, she knew she would get her 7-year-old son vaccinated right..."
29,3,Agriculture - moderate,Johnson & Johnson Plans to Split Into Two Public Companies,Wall Street Journal (News),moderate,"Johnson & Johnson JNJ 1.73% plans to break up into two companies, splitting off the $15-billion-a-year division that sells Band-..."
29,3,Agriculture - moderate,Perspectives: Parents Divided on Vaccinating Kids,AllSides Headline Roundup,moderate,"With the recent federal authorization of Pfizer's kid-size COVID-19 vaccine, parents are considering public health, safety, science and other factors while..."
30,3,Animal Welfare - moderate,Biden's Virtual Meeting with Xi Jinping,AllSides Headline Roundup,moderate,"President Joe Biden and Chinese President Xi Jinping held their first meeting of Biden's presidency Monday night.
	The two discussed issues concerning both..."
30,3,Animal Welfare - moderate,"China hails Xi and Biden talks, after year of growing strain",Associated Press,moderate,"China on Tuesday hailed a virtual meeting between President Xi Jinping and U.S. President Joe Biden, saying they had a candid and constructive exchange that..."
30,3,Animal Welfare - moderate,Joe Biden and Xi Jinping: What they want from talks,BBC News,moderate,"US President Joe Biden and Chinese President Xi Jinping will hold a virtual summit on Monday as tensions between the countries deepen.

The competing..."
30,3,Animal Welfare - moderate,Neighbours of Belarus say migrant crisis risks military clash,Reuters,moderate,Countries bordering Belarus on Thursday warned the migrant crisis on the European Union's eastern borders could escalate into a military...
30,3,Animal Welfare - moderate,Belarus Migrant Crisis Spurs Tensions in Europe,AllSides Headline Roundup,moderate,"Thousands of migrants from the Middle East camped on the border of Poland and Belarus on Thursday, caught in the middle of an escalating diplomatic crisis...."
31,3,Arts and Entertainment - moderate,Revolutionary Change or Practical Help? Democrats Struggle With the Difference,Wall Street Journal (News),moderate,"Are President Biden and his Democratic Party proposing sweeping, revolutionary change to the economy and the government’s social contract with Americans? Or..."
31,3,Arts and Entertainment - moderate,West Wing Reportedly Frustrated with VP Harris,AllSides Headline Roundup,moderate,Reports across the spectrum have detailed frustration within the White House over purported dysfunction with Vice President Kamala Harris and her team....
31,3,Arts and Entertainment - moderate,Virginia’s wake-up call: Democrats ignore rural voters at their peril,Christian Science Monitor,moderate,"Shortly after Glenn Youngkin secured the Virginia GOP’s gubernatorial nomination, Andy McCready, chair of the Pulaski County Republicans, says he got a call..."
31,3,Arts and Entertainment - moderate,Do election failures mark the end for 'defund the police'?,Yahoo! The 360,moderate,"After George Floyd was murdered by Minneapolis Police Officer Derek Chauvin in May 2020, the city became the epicenter of a nationwide movement pushing for..."
31,3,Arts and Entertainment - moderate,"Joe Biden's Approval Rating Remains Dismal, Kamala Harris' Is Even Worse",Newsweek,moderate,President Joe Biden and Vice President Kamala Harris are continuing to suffer heavily in the polls following a week in which their party...
32,3,Asia - moderate,COVID-19 Update: Almost Every Case Worldwide Emerges From Delta Strain,International Business Times,moderate,"First detected in India in late 2020, the COVID-19 variant known as Delta now accounts for almost every infection globally, the World Health Organization..."
32,3,Asia - moderate,Pfizer agrees to let other companies make its COVID-19 pill,Associated Press,moderate,"Drugmaker Pfizer Inc. has signed a deal with a U.N.-backed group to allow other manufacturers to make its experimental COVID-19 pill, a move that could make..."
32,3,Asia - moderate,Pfizer to Allow Generic Drugmakers to Manufacture COVID-19 Antiviral Pill,AllSides Headline Roundup,moderate,Pharmaceutical company Pfizer announced Tuesday that it would allow generic drug companies around the world to produce its COVID-19 antiviral pill by granting...
32,3,Asia - moderate,8 lingering questions about the new Covid pills from Merck and Pfizer,STAT,moderate,The past two months have brought extremely good news in the fight against Covid-19. Two different oral treatments have proved effective at both preventing...
32,3,Asia - moderate,"Dr. Fauci troubled by political divide over Covid science, says it’s hampered pandemic response",CNBC,moderate,Chief White House medical advisor Dr. Anthony Fauci said in a new interview that there is a “very disconcerting” politically partisan divide over science in...
33,3,Banking and Finance - moderate,"Christmas Is Bird-Counting Season For 60,000 Americans",FiveThirtyEight,moderate,This winter marks the 117th year of a scientific holiday tradition — the National Audubon Society’s annual Christmas Bird Count. Every year beginning on Dec....
33,3,Banking and Finance - moderate,Trump Jr.'s Mongolia hunting trip cost $75K in Secret Service protection,The Hill,moderate,"Donald Trump Jr.’s hunting trip to Mongolia last August cost more than $75,000 in taxpayer dollars for Secret Service protection, according to new documents..."
33,3,Banking and Finance - moderate,The Animal Fact Checker,Columbia Journalism Review,moderate,"THESE DAYS, people are desperate for good news. Cheerful stories about animals reclaiming their territory––elephants roaming free in China, dolphins swimming..."
33,3,Banking and Finance - moderate,Asian 'murder hornets' found in US,The Hill,moderate,"A species of Asian ""murder hornets"" has appeared in the U.S. as researchers search for ways to eradicate the vicious insects before populations grow.

The..."
