topic_id,bias_id,topic,title,source,bias,desc.
26,5,SEARCH FOR ANY ISSUE- Right,Biden calls Satchel Paige 'the great negro' in latest gaffe,Fox News (Online News), Right,"President Biden referred to the late baseball player Satchel Paige as ""the great negro"" before correcting himself during his Veterans Day address at..."
26,4,SEARCH FOR ANY ISSUE- Lean Right,WH: Biden now ‘perfectly comfortable’ with migrant payouts — after calling $450K report ‘garbage’,New York Post (News), Lean Right,President Biden is “perfectly comfortable” with cash payouts to migrant families whose members were detained separately after illegally crossing the US-Mexico...
27,4,Abortion- Lean Right,Biden exits three-hour Xi summit with no White House mention of China’s growing nuke arsenal,Washington Times, Lean Right,"President Biden and Chinese leader Xi Jinping met via video teleconference for more than three hours on Monday night, discussing a wide..."
27,4,Abortion- Lean Right,"Biden says future patriots face lost cause against tyranny; U.S. has ‘F-15s,’ ‘nuclear weapons’",Washington Times, Lean Right,President Biden says the prospect of patriots taking on a future tyrannical government in the U.S. would be grim unless they procured “F-15s and...
27,5,Abortion- Right,The Second Amendment Doesn’t Shrink Beneath The Threat Of F-15s And Nuclear Weapons,The Daily Wire, Right,"In his latest splurge of nonsensical gun control rhetoric, Joe Biden raised eyebrows on Wednesday when he repeated his claim that the Second Amendment always..."
27,5,Abortion- Right,Biden Administration Takes First Big Step To Re-Join Iran Nuclear Deal,The Daily Caller, Right,"American diplomats will return to the negotiating table next week to begin talks on a return to the Iran nuclear deal.

The State Department confirmed Friday..."
27,4,Abortion- Lean Right,"Biden reportedly called off second Syrian strike after woman, children seen nearby",New York Post (News), Lean Right,"President Biden originally ordered two airstrikes in Syria last week, but called one off after learning just 30 minutes before the bombs were scheduled to drop..."
28,5,Africa- Right,The Return of the Tea Party,Rich Lowry, Right,"Being told what to do by epidemiologists and officials wielding SCIENCE as their authority has been enough to bring Tea Party–era liberty back in vogue.

It’..."
28,5,Africa- Right,Blue State Blues: A Decade of Fake News,Breitbart News, Right,"The idea of a “decade in review” article at the end of 2019 is a bit of “fake news.” Technically, the current decade does not end until December 31, 2020...."
28,4,Africa- Lean Right,Tea party groups get revenge against IRS as judge approves $3.5 million payout,Washington Times, Lean Right,"A judge late Wednesday signed off on the settlement between the IRS and hundreds of tea party groups, closing out the last major legal battle over what all..."
28,4,Africa- Lean Right,"Tea partyers fume over Paul Ryan’s spending bill, seek conservative challenger",Washington Times, Lean Right,Conservative activists are targeting House Speaker Paul D. Ryan for a primary challenge next year as retribution for the massive spending bill the Wisconsin...
28,5,Africa- Right,Tea Party Favorite Matt Bevin Elected Governor of Kentucky,TheBlaze.com, Right,"Kentucky voters on Tuesday elected just the second Republican in four decades to hold the governor’s office, in a race that hinged largely on President Barack..."
29,4,Agriculture- Lean Right,Dr. Scott Gottlieb reveals the end of the pandemic is near,Deseret News, Lean Right,"The United States might be nearing the end of the pandemic phase of the coronavirus outbreak, Dr. Scott Gottlieb said over the weekend.

Gottlieb,..."
29,4,Agriculture- Lean Right,Effectiveness of 2 of 3 COVID-19 Vaccines Used in US Drops Below 50 Percent After 6 Months: Study,The Epoch Times, Lean Right,"The effectiveness of the three COVID-19 vaccines available in the United States has declined in recent months, with protection against infection falling under..."
29,4,Agriculture- Lean Right,UK Becomes First to Approve Antiviral Home Pill for COVID-19,The Epoch Times, Lean Right,"Britain has become the first country to approve an antiviral COVID-19 treatment that can be taken as a pill at home.

The UK ..."
29,4,Agriculture- Lean Right,Researchers Call for Halt on COVID-19 Vaccines for Pregnant Women After Re-analysis of CDC Study,The Epoch Times, Lean Right,Two researchers say countries should halt the administration of COVID-19 vaccines to pregnant and breastfeeding women after re-analyzing a study performed by...
29,4,Agriculture- Lean Right,"Recordings Reveal Lockstep COVID-19 Protocols, Patient Isolation by Hospitals",The Epoch Times, Lean Right,"Attorneys, medical doctors, and family members of COVID-19 victims have described and offered recordings of what the Truth for Health Foundation..."
30,4,Animal Welfare- Lean Right,Biden exits three-hour Xi summit with no White House mention of China’s growing nuke arsenal,Washington Times, Lean Right,"President Biden and Chinese leader Xi Jinping met via video teleconference for more than three hours on Monday night, discussing a wide..."
30,4,Animal Welfare- Lean Right,No Breakthrough After First Virtual Summit for Biden and Xi,The Epoch Times, Lean Right,"President Joe Biden and Chinese leader Xi Jinping did not reach any “breakthrough” on issues concerning both nations, after their first virtual..."
30,5,Animal Welfare- Right,Biden Urged to Address China’s ‘Malign Behavior’ in His Talks With Xi,CNSNews.com, Right,"As President Biden prepares for his virtual meeting with Chinese President Xi Jinping, rights activists and Republican lawmakers are urging the U.S. president..."
30,4,Animal Welfare- Lean Right,Poland to reinforce Belarus border and offer aid to migrants,Washington Examiner, Lean Right,"Poland will build a fence along its border with Belarus and deploy more soldiers to the area to stop migrants from entering the country.

More than..."
30,4,Animal Welfare- Lean Right,Leaked text suggests Macron conned Biden into sympathy over sub deal,New York Post (News), Lean Right,A newly revealed text message from French President Emmanuel Macron indicated he knew a multibillion-dollar submarine deal with Australia was on the rocks days...
31,5,Arts and Entertainment- Right,Another Democrat Joins the Republican Party,Townhall, Right,"Texas House Democrat Ryan Guillen announced Monday morning he is turning in his Democrat Party membership and joining the GOP. 

""Friends, something is..."
31,5,Arts and Entertainment- Right,There's a Huge Problem With Senate Democrats' Proposal to Bring Down Gas Prices,Townhall, Right,"A group of Senate Democrats expressed their dismay over rising gas prices in a letter to President Biden this week, urging him to “consider all tools available..."
31,5,Arts and Entertainment- Right,"Steele dossier key player gave thousands to Hillary, Dems",Fox News (Online News), Right,"A key player in the debunked Steele dossier gave thousands of dollars to former Secretary of State Hillary Clinton and other Democrats,..."
31,5,Arts and Entertainment- Right,"In ‘Deep Blue’ New York, Voters Reject Democrats’ Push for Election Changes",The Daily Signal, Right,"In one of the bluest states in the nation, voters soundly rejected proposed changes to election law that congressional Democrats are trying to impose..."
31,5,Arts and Entertainment- Right,"Biden, Democrats celebrate after $1.2T infrastructure bill passes -- despite some 'no' votes",Fox News (Online News), Right,"President Biden and House Democrats celebrated overnight after the passage of the bipartisan $1.2 trillion infrastructure bill, which..."
32,4,Asia- Lean Right,CDC: No Record of Naturally Immune Transmitting COVID-19,The Epoch Times, Lean Right,The Centers for Disease Control and Prevention (CDC) says that it has no record of people who are naturally immune transmitting the virus that causes COVID-19...
32,5,Asia- Right,Pfizer Announces Deal To Provide COVID Pill To Low-Income Countries,The Daily Wire, Right,"In an agreement announced on Tuesday, Pfizer will permit its COVID-19 pill treatment to be manufactured and sold in countries that might not be able to..."
32,5,Asia- Right,How COVID Lockdowns Handed Global Warming Extremists The Tools To Crush Freedom,The Federalist, Right,"We’ve rolled out the blueprint for a society that is nominally free, but willing to throw freedom away in a crisis.

The Glasgow Climate Conference wrapped..."
32,4,Asia- Lean Right,Why COVID-19 is spiking in highly vaccinated states,Deseret News, Lean Right,"The coronavirus pandemic is still going. And as we head into the winter months, there are a number of questions about what might happen in states..."
32,4,Asia- Lean Right,Jobs vs. jabs: Federal court upholds stay on Biden’s ‘sledgehammer’ vaccine mandate,Deseret News, Lean Right,"A federal appeals court late Friday upheld its stay of the Biden administration’s vaccine mandate for larger businesses, saying it leaves workers with a choice..."
33,4,Banking and Finance- Lean Right,'Ticking time bomb': Study outlines severe effects disposable face masks have on wildlife,Washington Examiner, Lean Right,"A new study found that “COVID waste” such as disposable face masks have emerged as a threat to wildlife habitats after they are discarded.

“We signal COVID-..."
