topic_id,bias_id,topic,title,source,bias,desc.
27,1,Abortion- Lean Left,North Korea launches projectiles into Sea of Japan,ABC News (Online), Lean Left,"North Korea has launched a pair of projectiles for the second time in a week.

The launch was confirmed to ABC News by the South Korean joint chiefs of staff..."
27,1,Abortion- Lean Left,Bipartisan senators introduce bill to strip Biden of war powers,Politico, Lean Left,Sens. Tim Kaine and Todd Young on Wednesday introduced bipartisan legislation that would repeal decades-old authorizations for the use of military force in the...
27,1,Abortion- Lean Left,"Biden's Syria airstrikes test US role as world's police, get bipartisan support - and criticism",USA TODAY, Lean Left,Pentagon airstrikes against Iran-backed militias in Syria are not only the first military action taken by President Joe Biden. They are a test of his broad...
27,2,Abortion- Left,The tough message Biden just sent Iran,CNN (Opinion), Left,"In a single stroke on Thursday, President Joe Biden did far more than destroy a few support facilities for Iranian-backed Syrian militias. Unlike his two..."
27,2,Abortion- Left,Biden sends letter to congressional leadership explaining justification for Syria strike,CNN (Online News), Left,"President Joe Biden sent a letter to congressional leadership Saturday explaining the reasoning behind Thursday's airstrike in Syria, which has been criticized..."
28,1,Africa- Lean Left,The Tea Party has died of hypocrisy,Guest Writer - Left, Lean Left,"Political movements often run out of gas, but rarely do they stomp on the brakes and shift in rapid reverse. This month marks the ninth anniversary of the..."
28,1,Africa- Lean Left,"For All the Talk of a Tea Party of the Left, Moderates Emerge as a Democratic Power",New York Times (News), Lean Left,"For all the talk of a Tea Party of the left, the true power in the House revealed its face last week — the Mighty Moderates.
The failure of House liberals to..."
28,2,Africa- Left,"In 2018, the Tea Party is all in for Trump",Vox, Left,"And it’s making mainstream Republicans nervous.
"
28,1,Africa- Lean Left,How the Tax March Echoed the 2009 Tea Party Rallies,Time Magazine, Lean Left,"Thousands of people marched in cities around the country to demand that President Trump release his tax returns on Tax Day, in a demonstration that echoed the..."
28,2,Africa- Left,Trapped by Trump: How the Tea Party’s glorious victories created the GOP’s current nightmare,Salon, Left,"Do Republican leaders still think their only problem is a rogue candidate? If so, they haven't paid attention
"
29,1,Agriculture- Lean Left,I wasn’t sure about getting my kids COVID vaccines — until they exposed Grandma to the virus,The Philadelphia Inquirer, Lean Left,"Frantically, I shot out of bed. My stomach was in knots, as it often was during those first few months of motherhood. My imagination on overdrive, I braced for..."
29,1,Agriculture- Lean Left,St. Jude Hoards Billions While Many of Its Families Drain Their Savings,ProPublica, Lean Left,"A series of sharp knocks on his driver’s side window startled Jason Burt awake.

It was the middle of the night on a Saturday in 2016. Burt was sleeping in..."
29,2,Agriculture- Left,What the end of the Covid-19 pandemic could look like,CNN (Online News), Left,"Covid-19 is here to stay.

It's highly unlikely that the United States, let alone the world, will be able to completely eliminate the coronavirus that causes..."
29,1,Agriculture- Lean Left,"Britain authorizes Merck’s molnupiravir, the world’s first approval of oral covid-19 treatment pill",Washington Post, Lean Left,"Regulators in Britain granted approval to the experimental drug molnupiravir from U.S. pharmaceutical giant Merck on Thursday, marking the first authorization..."
29,2,Agriculture- Left,Doctors are often unaware of the only treatment for early Covid-19,CNN (Online News), Left,"On September 17, Mayra Arana made the phone call she says saved her life.

Arana had been vaccinated against Covid-19, but she developed a breakthrough..."
30,2,Animal Welfare- Left,"'Healthy debate,' but no breakthroughs in Biden's critical talks with China's Xi Jinping",CNN (Online News), Left,"When Chinese President Xi Jinping beamed into the White House on Monday evening for a virtual summit with President Joe Biden, the two..."
30,1,Animal Welfare- Lean Left,"‘We became like a chicken in a cage,’ a migrant says, trapped between Belarus and Poland.",New York Times (News), Lean Left,"Exhausted, freezing and exposed to the elements, Bayar Awat, his wife and infant daughter have been stuck on the Belarusian side of the Polish border for more..."
30,1,Animal Welfare- Lean Left,Biden to host leaders of Canada and Mexico at White House next week,CBS News (Online), Lean Left,President Biden will host Canadian Prime Minister Justin Trudeau and Mexican President Andrés Manuel López Obrador at the White House next week for the first...
30,1,Animal Welfare- Lean Left,"Biden says U.S. has ""commitment"" to defend Taiwan if China attacks",CBS News (Online), Lean Left,President Joe Biden said on Thursday that the United States would defend Taiwan if China ever attacked the democratically governed island. The White...
30,2,Animal Welfare- Left,US will re-open Canadian and Mexican borders to fully vaccinated visitors,CNN (Online News), Left,"The United States plans to ease restrictions on travel for fully vaccinated visitors from Canada and Mexico starting in early November, relaxing bans that have..."
31,1,Arts and Entertainment- Lean Left,"Blue States, You’re the Problem",Johnny Harris, Lean Left,"It’s easy to blame the other side. And for many Democrats, it’s obvious that Republicans are thwarting progress toward a more equal society.

But what..."
31,1,Arts and Entertainment- Lean Left,Inflation emerges as a 2022 campaign dividing line,Politico, Lean Left,Tight congressional races across the nation are quickly turning into battlegrounds over a key economic question: whether President Joe Biden’s spending agenda...
31,2,Arts and Entertainment- Left,Democrats have no plan to fight housing inflation,Vox, Left,"Inflation has taken center stage, and the White House desperately wants its signature bill to be the solution.

On Wednesday, the Bureau of Labor..."
31,2,Arts and Entertainment- Left,No One Is Prepared for the New Gerrymanders,Slate, Left,"Toward the end of the last decade, in Rucho v. Common Cause, the Supreme Court’s Republican-appointed justices effectively abolished constitutional limits..."
31,1,Arts and Entertainment- Lean Left,Two recounts appear likely in tight Virginia House races,Associated Press Politics & Fact Check, Lean Left,"Days after Democrats conceded control of the Virginia House of Delegates to Republicans, they walked back that concession as two key races in which the GOP..."
32,1,Asia- Lean Left,Pfizer Will Allow Its Covid Pill to Be Made and Sold Cheaply in Poor Countries,New York Times (News), Lean Left,Pfizer announced a deal on Tuesday to allow its promising Covid-19 treatment to be made and sold inexpensively in 95 poorer nations that are home to more than...
32,1,Asia- Lean Left,"Federal appeals court halts Biden administration’s vaccine requirement, delivering policy a major blow",Washington Post, Lean Left,"A federal appeals court in New Orleans has halted the Biden administration’s vaccine or testing requirement for private businesses, delivering another..."
32,1,Asia- Lean Left,Is this the fifth COVID-19 wave? Experts fear we may simply come to call it 'winter',USA TODAY, Lean Left,"For the first time in two months, COVID-19 case counts and deaths are rising again in most U.S. states, especially in the northern tier and Rocky Mountains,..."
32,1,Asia- Lean Left,A record number of Americans quit their jobs in September,CNN Business, Lean Left,A record 4.4 million Americans quit their jobs in September as the sheer volume of available jobs is empowering workers to have their pick....
32,1,Asia- Lean Left,I wasn’t sure about getting my kids COVID vaccines — until they exposed Grandma to the virus,The Philadelphia Inquirer, Lean Left,"Frantically, I shot out of bed. My stomach was in knots, as it often was during those first few months of motherhood. My imagination on overdrive, I braced for..."
33,1,Banking and Finance- Lean Left,US to declare ivory-billed woodpecker and 22 more species extinct,The Guardian, Lean Left,"The ivory-billed woodpecker and 22 more birds, fish and other species are expected to be declared extinct by the US Fish and Wildlife Service on..."
33,1,Banking and Finance- Lean Left,Video shows NRA chief struggling to kill elephant in botched hunt,NBC News (Online), Lean Left,"The National Rifle Association confirmed that a video going around shows its CEO, Wayne LaPierre, killing an elephant during a botched hunt.

The video was..."
33,1,Banking and Finance- Lean Left,Supreme Court Justice Amy Coney Barrett delivers 1st opinion,Washington Post, Lean Left,"Justice Amy Coney Barrett delivered her first Supreme Court majority opinion Thursday, ruling against an environmental group that had sought access to..."
